ID,LIMIT_BAL,SEX_2,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_2,MARRIAGE_3,AGE,DEFAULT,pay_sum,utilization_ratio_mean,bill_trend,bill_sum,pay_trend,payment_sum,payment_ratio_mean,loss_given_default
26314,260000,1,0,1,0,0,0,34,1,8,0.483,-13105.0,753481,160.0,37981,0.0243,715500
26315,20000,1,1,0,0,0,0,29,1,8,0.6148,-2224.0,73774,1215.0,5755,0.048,68019
26316,180000,1,0,1,0,0,0,47,1,-9,0.0181,3016.0,19513,610.0,21868,0.0202,-2355
26317,100000,1,0,0,1,0,0,29,0,0,0.6696,26614.0,401734,21538.0,71815,0.1197,329919
26318,280000,1,1,0,0,0,0,38,0,0,0.6939,38900.0,1165782,1667.0,39000,0.0232,1126782
26319,100000,1,1,0,0,0,0,41,1,-12,0.0,0.0,0,0.0,0,0.0,0
26320,100000,1,1,0,0,0,0,35,0,-12,0.0254,-68.0,15253,-304.0,11748,0.0196,3505
26321,30000,1,0,0,0,1,0,30,0,0,0.4631,-11153.0,83350,2167.0,21500,0.1194,61850
26322,160000,1,1,0,0,0,0,44,1,-10,0.0013,408.0,1224,0.0,0,0.0,1224
26323,360000,1,0,0,0,1,0,36,0,2,0.8593,-5021.0,1856026,-428.0,71322,0.033,1784704
26324,450000,1,0,0,0,1,0,36,0,-9,0.0024,2147.0,6441,1526.0,4579,0.0017,1862
26325,380000,1,0,0,0,1,0,40,1,-4,0.0171,-5568.0,38915,-22306.0,80782,0.0354,-41867
26326,120000,1,1,0,0,0,0,42,0,-12,0.0024,-35.0,1758,56.0,1758,0.0024,0
26327,160000,1,0,0,0,0,0,47,1,5,0.5679,-5324.0,545167,1533.0,20000,0.0208,525167
26328,50000,1,0,0,0,1,0,33,1,8,0.5998,-5626.0,179925,1933.0,14000,0.0467,165925
26329,170000,1,1,0,0,1,0,34,0,-1,0.4868,-14509.0,496522,-41967.0,148701,0.1458,347821
26330,350000,1,1,0,0,1,0,34,0,0,0.0125,-7916.0,26229,-1617.0,37727,0.018,-11498
26331,180000,1,1,0,0,0,0,48,0,-7,0.0183,-4200.0,19791,558.0,21137,0.0196,-1346
26332,100000,1,0,0,0,0,0,38,0,0,0.6152,13118.0,369134,812.0,18436,0.0307,350698
26333,50000,1,0,0,0,1,0,26,0,-2,0.0495,88.0,14853,-14593.0,57178,0.1906,-42325
26334,180000,1,0,0,0,1,0,30,0,-12,0.0997,7514.0,107724,-5640.0,60575,0.0561,47149
26335,150000,1,0,0,0,1,0,31,0,-9,-0.0039,132.0,-3469,-1.0,4,0.0,-3473
26336,300000,1,0,0,0,1,0,32,1,-12,0.0135,180.0,24281,-328.0,26813,0.0149,-2532
26337,350000,1,0,0,0,1,0,33,0,0,0.6961,79062.0,1461804,3266.0,42232,0.0201,1419572
26338,260000,1,1,0,0,0,0,42,0,0,0.1116,4246.0,174068,500.0,15500,0.0099,158568
26339,200000,1,1,0,0,1,0,27,0,-2,0.0371,-1253.0,44489,-2569.0,34464,0.0287,10025
26340,240000,1,1,0,0,0,0,27,1,0,0.5872,-9154.0,845611,-7.0,31996,0.0222,813615
26341,150000,1,0,0,0,1,0,26,0,2,0.3964,12859.0,356750,1117.0,14350,0.0159,342400
26342,290000,1,1,0,0,1,0,26,0,-2,0.1525,4101.0,265280,19455.0,113636,0.0653,151644
26343,140000,1,1,0,0,1,0,27,0,0,0.7132,24816.0,599125,1000.0,25000,0.0298,574125
26344,130000,1,0,0,0,1,0,29,0,-11,0.0795,-20681.0,62043,-26192.0,78576,0.1007,-16533
26345,180000,1,0,0,0,0,0,29,0,-7,0.0065,1343.0,7072,2368.0,7103,0.0066,-31
26346,200000,1,0,0,0,1,0,29,0,-4,0.0759,-22420.0,91055,2681.0,51518,0.0429,39537
26347,230000,1,0,0,0,0,0,28,1,3,0.7796,43115.0,1075880,1277.0,39529,0.0286,1036351
26348,240000,1,1,0,0,1,0,28,0,8,1.0739,49668.0,1546461,-225.0,45775,0.0318,1500686
26349,170000,1,0,0,0,1,0,31,0,-12,0.0078,1711.0,7998,1236.0,8651,0.0085,-653
26350,120000,1,0,1,0,1,0,31,0,-6,0.0043,-235.0,3080,-235.0,3080,0.0043,0
26351,240000,1,0,0,0,1,0,31,0,-12,0.0139,676.0,19953,-2174.0,19541,0.0136,412
26352,90000,1,1,0,0,0,0,31,0,-1,0.125,-3071.0,67525,-6933.0,28200,0.0522,39325
26353,300000,1,1,0,0,1,0,30,1,-11,0.0044,-946.0,7938,-4055.0,17264,0.0096,-9326
26354,70000,1,0,1,0,1,0,30,0,1,0.6978,41090.0,293068,226.0,7489,0.0178,285579
26355,100000,1,1,0,0,1,0,30,0,1,0.0121,1386.0,7279,-5471.0,23107,0.0385,-15828
26356,110000,1,0,1,0,0,0,31,0,2,0.2057,1215.0,135756,536.0,10228,0.0155,125528
26357,180000,1,1,0,0,0,0,33,0,0,0.8104,26743.0,875204,6708.0,120123,0.1112,755081
26358,500000,1,0,0,0,1,0,32,0,0,0.81,19771.0,2429850,1607.0,87180,0.0291,2342670
26359,80000,1,0,1,0,0,0,32,0,4,0.2947,2615.0,141470,1000.0,8000,0.0167,133470
26360,280000,1,0,0,0,1,0,32,0,-12,0.0604,-14732.0,101449,-12183.0,101727,0.0606,-278
26361,280000,1,0,0,0,1,0,33,0,-12,0.0171,3474.0,28755,3535.0,28893,0.0172,-138
26362,120000,1,0,0,0,0,0,35,0,-6,0.0252,1315.0,18155,1236.0,19115,0.0265,-960
26363,90000,1,1,0,0,0,0,35,0,-4,0.0209,1489.0,11268,-221.0,6064,0.0112,5204
26364,170000,1,1,0,0,1,0,34,0,-6,0.008,1162.0,8166,1045.0,5692,0.0056,2474
26365,50000,1,1,0,0,1,0,34,0,0,0.5062,8228.0,151849,948.0,6343,0.0211,145506
26366,50000,1,0,1,0,0,0,34,0,-4,0.1201,-11230.0,36030,3778.0,13783,0.0459,22247
26367,230000,1,0,0,0,1,0,38,0,0,0.8061,75112.0,1112482,4020.0,40060,0.029,1072422
26368,180000,1,1,0,0,0,1,48,1,-7,0.0035,-42.0,3751,-694.0,3989,0.0037,-238
26369,40000,1,0,1,0,1,0,43,0,-2,0.3548,16685.0,85156,1323.0,3968,0.0165,81188
26370,360000,1,1,0,0,1,0,42,0,-5,0.0373,14063.0,80515,5574.0,53081,0.0246,27434
26371,360000,1,1,0,0,0,0,47,1,-12,0.0,0.0,0,0.0,0,0.0,0
26372,170000,1,0,0,0,0,0,45,0,0,0.8757,27812.0,893202,2270.0,34811,0.0341,858391
26373,20000,1,0,1,0,0,0,35,0,7,0.9542,-2225.0,114502,933.0,8201,0.0683,106301
26374,240000,1,1,0,0,0,0,43,0,-7,0.0007,-294.0,989,-194.0,936,0.0006,53
26375,100000,1,0,0,0,0,0,39,1,6,0.0613,-2802.0,36768,-467.0,10600,0.0177,26168
26376,100000,1,0,0,0,0,0,43,0,-9,0.0,0.0,0,0.0,0,0.0,0
26377,110000,1,1,0,0,1,0,40,1,0,0.7904,47292.0,521691,-121.0,16366,0.0248,505325
26378,420000,1,1,0,0,0,0,37,0,0,0.2244,6677.0,565430,682.0,32045,0.0127,533385
26379,180000,1,1,0,0,0,0,34,1,12,0.5414,-4749.0,584750,100.0,24300,0.0225,560450
26380,240000,1,1,0,0,0,0,37,0,-9,0.0,0.0,0,0.0,0,0.0,0
26381,210000,1,1,0,0,0,0,41,0,-5,0.0692,14784.0,87220,13131.0,79762,0.0633,7458
26382,30000,1,0,1,0,0,0,43,0,6,0.346,88.0,62281,60.0,2321,0.0129,59960
26383,210000,1,1,0,0,0,0,44,0,0,0.2024,-5001.0,255073,1093.0,13790,0.0109,241283
26384,320000,1,0,0,0,1,0,30,0,-6,0.0216,-1820.0,41377,1363.0,34776,0.0181,6601
26385,220000,1,0,1,0,0,0,38,0,0,0.466,15888.0,615105,429.0,24522,0.0186,590583
26386,240000,1,0,0,0,1,0,29,0,-5,0.0344,-14582.0,49590,2779.0,31122,0.0216,18468
26387,450000,1,0,0,0,1,0,35,0,5,0.2979,-6307.0,804332,-7439.0,44302,0.0164,760030
26388,500000,1,1,0,0,0,0,36,0,0,0.591,-17768.0,1773006,-13318.0,200967,0.067,1572039
26389,180000,1,1,0,0,0,0,44,0,0,0.8785,41415.0,948804,2033.0,35100,0.0325,913704
26390,80000,1,0,0,0,0,0,38,0,-12,0.0011,172.0,517,285.0,856,0.0018,-339
26391,50000,1,1,0,0,1,0,41,1,1,0.0065,650.0,1950,260.0,780,0.0026,1170
26392,450000,1,1,0,0,0,0,41,0,-4,0.0734,35590.0,198221,-8632.0,110007,0.0407,88214
26393,380000,1,0,0,0,0,0,43,0,-6,0.0231,9034.0,52685,3527.0,35908,0.0157,16777
26394,50000,1,0,0,0,1,0,29,0,-12,0.002,-400.0,595,-400.0,1201,0.004,-606
26395,30000,1,0,1,0,0,0,30,0,7,0.9882,684.0,177885,583.0,10962,0.0609,166923
26396,300000,1,0,0,0,0,0,37,0,-6,0.0347,-1751.0,62459,2060.0,61729,0.0343,730
26397,340000,1,1,0,0,0,0,45,0,-12,0.0588,-34119.0,119888,-36373.0,115174,0.0565,4714
26398,190000,1,1,0,0,1,0,44,0,0,0.7702,-10709.0,877986,243.0,34690,0.0304,843296
26399,120000,1,0,1,0,0,0,41,0,0,0.9366,-5487.0,674318,-358.0,25124,0.0349,649194
26400,210000,1,0,0,0,1,0,40,0,0,0.719,9037.0,905938,994.0,35404,0.0281,870534
26401,360000,1,0,0,0,0,0,46,0,-1,0.1137,-7789.0,245522,5200.0,105600,0.0489,139922
26402,330000,1,0,0,0,1,0,35,0,-5,0.0008,-424.0,1553,285.0,1540,0.0008,13
26403,100000,1,0,0,0,0,0,37,0,0,0.7204,-3791.0,432252,-78.0,18041,0.0301,414211
26404,250000,1,0,0,0,1,0,38,0,-6,0.0271,2407.0,40592,7758.0,25826,0.0172,14766
26405,120000,1,1,0,0,0,0,46,1,-12,0.0,0.0,0,0.0,0,0.0,0
26406,200000,1,0,0,0,1,0,43,0,-1,0.0047,19.0,5613,-1537.0,11098,0.0092,-5485
26407,280000,1,0,0,0,1,0,30,0,0,0.0997,-18588.0,167413,-67163.0,214117,0.1275,-46704
26408,480000,1,1,0,0,0,0,46,0,-6,0.003,-1361.0,8703,-1033.0,5732,0.002,2971
26409,240000,1,1,0,0,1,0,36,1,-8,0.005,2389.0,7166,1081.0,3244,0.0023,3922
26410,120000,1,1,0,0,0,0,39,0,-12,0.012,2869.0,8606,2778.0,8334,0.0116,272
26411,110000,1,1,0,0,1,0,40,0,0,0.6976,41055.0,460416,1333.0,22000,0.0333,438416
26412,390000,1,0,0,0,0,0,41,0,0,0.0872,33182.0,204119,2472.0,7417,0.0032,196702
26413,20000,1,1,0,0,1,0,38,0,14,0.6659,-1204.0,79905,1520.0,5443,0.0454,74462
26414,140000,1,0,0,0,1,0,35,0,0,0.8411,-6655.0,706537,1000.0,32000,0.0381,674537
26415,160000,1,1,0,0,0,0,41,0,0,0.1909,21984.0,183227,1667.0,45000,0.0469,138227
26416,210000,1,0,0,0,0,0,30,0,-4,0.0027,-120.0,3436,163.0,3436,0.0027,0
26417,210000,1,0,0,0,0,0,47,0,0,0.6955,36449.0,876373,1694.0,33082,0.0263,843291
26418,240000,1,0,0,0,1,0,39,0,-1,0.7254,-21658.0,1044587,77156.0,274683,0.1908,769904
26419,150000,1,1,0,0,0,0,36,0,-5,0.0619,-9390.0,55721,-12408.0,48977,0.0544,6744
26420,60000,1,1,0,0,0,0,48,0,0,0.9733,-431.0,350403,1064.0,9758,0.0271,340645
26421,180000,1,1,0,0,0,0,40,1,-6,0.0784,-26659.0,84632,-29267.0,92856,0.086,-8224
26422,120000,1,1,0,0,1,0,37,0,-5,0.0068,878.0,4914,77.0,2810,0.0039,2104
26423,210000,1,0,0,0,1,0,40,0,0,0.2073,11417.0,261204,200.0,11600,0.0092,249604
26424,420000,1,0,0,0,1,0,36,0,-1,0.0408,8641.0,102694,-3931.0,19160,0.0076,83534
26425,110000,1,1,0,0,0,0,43,0,0,0.8949,-7961.0,590614,-768.0,29304,0.0444,561310
26426,180000,1,1,0,0,1,0,31,0,0,0.3491,17498.0,377015,240.0,12921,0.012,364094
26427,200000,1,0,0,0,0,0,42,1,-10,0.0015,-610.0,1830,-610.0,1830,0.0015,0
26428,220000,1,0,0,0,1,0,32,0,0,0.9096,41303.0,1200692,4633.0,52100,0.0395,1148592
26429,250000,1,0,0,0,0,0,36,0,-12,0.0151,1161.0,22609,228.0,29268,0.0195,-6659
26430,250000,1,0,0,0,1,0,39,0,-12,0.0013,0.0,1896,-50.0,2046,0.0014,-150
26431,400000,1,0,1,0,0,0,47,0,-12,0.0174,-10439.0,41869,-9282.0,40184,0.0167,1685
26432,50000,1,1,0,0,1,0,38,0,0,0.6153,16280.0,184590,504.0,13511,0.045,171079
26433,480000,1,0,0,0,1,0,48,0,-12,0.009,-7620.0,25924,-6974.0,25207,0.0088,717
26434,470000,1,0,0,0,0,0,39,0,-1,0.2871,66747.0,809737,13780.0,78700,0.0279,731037
26435,300000,1,0,0,0,0,0,36,0,0,0.0742,12329.0,133487,-2149.0,19552,0.0109,113935
26436,160000,1,1,0,0,1,0,44,0,-5,0.007,45.0,6758,49.0,6770,0.0071,-12
26437,160000,1,0,0,0,0,0,42,0,-5,0.0241,-507.0,23176,921.0,24440,0.0255,-1264
26438,230000,1,0,0,0,1,0,33,0,-6,0.0094,2158.0,12985,1332.0,12000,0.0087,985
26439,50000,1,0,1,0,1,0,49,0,0,0.5647,10625.0,169420,2537.0,25611,0.0854,143809
26440,150000,1,0,1,0,0,0,48,0,2,0.2649,-2540.0,238402,0.0,12000,0.0133,226402
26441,130000,1,1,0,0,0,0,50,0,12,0.5952,-3068.0,464245,1220.0,17340,0.0222,446905
26442,360000,1,0,0,0,1,0,49,1,-9,0.0,0.0,0,0.0,0,0.0,0
26443,150000,1,1,0,0,0,0,50,1,0,0.5363,78279.0,482692,2899.0,18698,0.0208,463994
26444,70000,1,1,0,0,0,0,50,0,0,0.2164,-2552.0,90897,97.0,9090,0.0216,81807
26445,450000,1,0,0,0,0,0,49,0,-12,0.0,0.0,0,0.0,0,0.0,0
26446,200000,1,1,0,0,0,0,49,1,-9,0.0006,241.0,723,244.0,733,0.0006,-10
26447,80000,1,1,0,0,0,0,50,1,1,0.9986,7625.0,479318,25863.0,105729,0.2203,373589
26448,340000,1,1,0,0,0,0,48,0,0,0.5004,294482.0,1020883,-30833.0,139500,0.0684,881383
26449,50000,1,1,0,0,1,0,52,1,0,0.3981,8572.0,119434,-533.0,12400,0.0413,107034
26450,200000,1,0,0,0,0,0,50,0,-4,0.0575,-18834.0,69028,-20.0,46891,0.0391,22137
26451,210000,1,0,1,0,0,0,48,0,0,0.5009,15229.0,631134,577.0,21460,0.017,609674
26452,360000,1,1,0,0,0,0,49,0,-6,0.0024,149.0,5132,843.0,4536,0.0021,596
26453,230000,1,0,1,0,0,0,50,0,-12,0.0129,-446.0,17840,-346.0,17835,0.0129,5
26454,50000,1,0,1,0,0,0,48,1,-2,0.8564,46363.0,256924,2117.0,6351,0.0212,250573
26455,120000,1,1,0,0,0,0,50,1,6,0.7349,-9643.0,529120,1267.0,25400,0.0353,503720
26456,340000,1,0,0,0,1,0,50,0,-9,0.0255,2611.0,52023,7457.0,54154,0.0265,-2131
26457,50000,1,0,1,0,0,0,49,1,-2,0.6556,32504.0,196693,16667.0,50000,0.1667,146693
26458,70000,1,0,1,0,0,0,49,0,9,0.1623,-1761.0,68154,823.0,4668,0.0111,63486
26459,100000,1,1,0,0,0,0,50,0,0,0.9466,2232.0,567935,512.0,23865,0.0398,544070
26460,20000,1,1,0,0,0,0,49,1,0,0.7777,-2158.0,93322,479.0,6709,0.0559,86613
26461,80000,1,1,0,0,0,0,49,0,0,0.6958,13533.0,333974,883.0,16119,0.0336,317855
26462,280000,1,0,1,0,1,0,49,0,-8,0.1729,-95618.0,290485,-51562.0,158887,0.0946,131598
26463,300000,1,1,0,0,0,0,50,0,-12,0.0005,294.0,882,0.0,0,0.0,882
26464,500000,1,0,1,0,0,0,49,1,-2,0.0027,1667.0,8168,-154.0,12837,0.0043,-4669
26465,50000,1,0,1,0,1,0,51,0,0,0.505,15375.0,151492,438.0,6793,0.0226,144699
26466,140000,1,1,0,0,1,0,50,1,0,0.5599,105884.0,470283,333.0,31000,0.0369,439283
26467,210000,1,1,0,0,1,0,49,1,-4,0.1526,-58038.0,192298,22788.0,83468,0.0662,108830
26468,100000,1,0,1,0,0,0,49,0,0,0.4174,688.0,250422,259.0,13023,0.0217,237399
26469,50000,1,1,0,0,0,0,50,0,0,0.3649,-3835.0,109481,400.0,9800,0.0327,99681
26470,20000,1,0,1,0,0,0,51,0,0,1.0046,-10622.0,120550,440.0,13163,0.1097,107387
26471,200000,1,1,0,0,0,0,50,0,0,0.0323,-4692.0,38742,4998.0,21735,0.0181,17007
26472,100000,1,0,1,0,0,0,51,0,-6,0.0071,-1092.0,4270,-1261.0,4867,0.0081,-597
26473,50000,1,0,1,0,0,0,50,1,0,0.6551,8484.0,196535,4167.0,23500,0.0783,173035
26474,230000,1,0,1,0,0,0,53,0,0,0.1709,-1529.0,235869,0.0,12001,0.0087,223868
26475,260000,1,1,0,0,0,0,50,0,0,0.7429,20881.0,1158986,-1212.0,47635,0.0305,1111351
26476,120000,1,1,0,0,0,0,52,1,3,0.9969,1741.0,717785,-2133.0,30000,0.0417,687785
26477,380000,1,0,1,0,1,0,51,0,-4,0.0924,13966.0,210597,24146.0,149399,0.0655,61198
26478,80000,1,0,1,0,0,0,65,0,0,1.0162,373.0,487782,379.0,20342,0.0424,467440
26479,240000,1,0,0,0,0,0,50,0,-12,0.0007,334.0,984,166.0,499,0.0003,485
26480,30000,1,1,0,0,0,0,54,1,-1,1.0324,3979.0,185837,-10050.0,42622,0.2368,143215
26481,30000,1,1,0,0,0,0,59,0,0,0.9092,1530.0,163663,620.0,6673,0.0371,156990
26482,80000,1,0,1,0,1,0,55,0,0,0.8624,20186.0,413958,28446.0,97339,0.2028,316619
26483,50000,1,1,0,0,0,0,54,0,0,0.9932,647.0,297946,-1350.0,15774,0.0526,282172
26484,10000,1,0,0,0,1,0,56,0,7,0.6591,5627.0,39544,1667.0,5000,0.0833,34544
26485,100000,1,0,1,0,0,0,50,1,7,0.9425,30024.0,565504,-33600.0,116200,0.1937,449304
26486,280000,1,0,1,0,0,0,50,0,-12,0.0056,-3156.0,9468,-2850.0,9908,0.0059,-440
26487,30000,1,0,1,0,0,0,55,1,3,1.004,26.0,180712,-649.0,8317,0.0462,172395
26488,80000,1,0,1,0,0,0,50,0,-10,0.0156,2502.0,7506,-1035.0,3106,0.0065,4400
26489,30000,1,0,1,0,1,0,51,0,-1,0.5321,2886.0,95784,-2393.0,51538,0.2863,44246
26490,170000,1,1,0,0,1,0,51,0,0,0.8528,30737.0,869840,3426.0,38278,0.0375,831562
26491,60000,1,1,0,0,0,0,52,0,3,0.4706,-582.0,169407,-63.0,6038,0.0168,163369
26492,100000,1,0,1,0,0,0,50,0,0,0.9378,3658.0,562700,908.0,20111,0.0335,542589
26493,160000,1,0,0,0,0,0,58,1,-12,0.0113,1869.0,10826,2855.0,10904,0.0114,-78
26494,50000,1,1,0,0,1,0,55,0,0,0.68,11607.0,204014,931.0,8806,0.0294,195208
26495,360000,1,0,0,0,0,0,59,1,-9,0.0,0.0,0,0.0,0,0.0,0
26496,210000,1,0,0,0,0,0,52,0,-7,0.0023,-301.0,2903,-1611.0,6308,0.005,-3405
26497,190000,1,1,0,0,0,0,55,0,-6,0.0294,7223.0,33558,2556.0,37495,0.0329,-3937
26498,90000,1,0,1,0,0,0,52,0,0,0.4858,-89.0,262318,358.0,10640,0.0197,251678
26499,50000,1,0,1,0,0,0,52,0,-2,0.4857,41635.0,145704,-2238.0,14085,0.047,131619
26500,30000,1,0,1,0,1,0,55,0,-10,0.0032,-330.0,570,500.0,1500,0.0083,-930
26501,30000,1,0,1,0,0,0,54,1,8,0.8549,-1910.0,153887,0.0,7200,0.04,146687
26502,180000,1,0,1,0,0,0,61,1,0,0.1268,-2513.0,136942,457.0,6879,0.0064,130063
26503,120000,1,0,1,0,0,0,58,1,11,0.6965,-4238.0,501486,267.0,21200,0.0294,480286
26504,80000,1,0,1,0,0,0,55,0,-6,0.237,37921.0,113762,1000.0,3000,0.0062,110762
26505,400000,1,1,0,0,0,0,49,0,-12,0.0067,-4576.0,16061,-4645.0,16136,0.0067,-75
26506,120000,1,0,1,0,1,0,53,0,0,0.9146,17785.0,658488,1183.0,22924,0.0318,635564
26507,100000,1,0,0,0,0,0,52,1,12,0.4448,-2898.0,266896,-333.0,13000,0.0217,253896
26508,300000,1,0,0,0,1,0,52,0,-3,0.1444,62456.0,259895,39688.0,138917,0.0772,120978
26509,80000,1,0,1,0,0,0,69,0,0,0.9257,12168.0,444317,392.0,16824,0.035,427493
26510,500000,1,0,1,0,0,0,53,0,-6,0.0029,-1213.0,8786,-1563.0,8369,0.0028,417
26511,10000,1,0,1,0,0,0,51,0,4,0.7052,-2351.0,42312,122.0,6696,0.1116,35616
26512,100000,1,0,1,0,0,0,55,0,11,0.0131,-65.0,7851,281.0,2403,0.004,5448
26513,240000,1,1,0,0,0,0,53,0,2,0.3324,54096.0,478653,2924.0,14971,0.0104,463682
26514,280000,1,0,0,0,0,0,63,1,-12,-0.0007,0.0,-1200,-67.0,200,0.0001,-1400
26515,20000,1,1,0,0,1,0,55,0,0,0.8384,1461.0,100609,2.0,7607,0.0634,93002
26516,110000,1,1,0,0,0,0,59,0,0,0.4256,25626.0,280875,-629.0,13714,0.0208,267161
26517,290000,1,1,0,0,0,0,60,0,-9,0.0,0.0,0,0.0,0,0.0,0
26518,80000,1,0,0,0,0,0,48,1,-8,0.0209,-1779.0,10033,-2178.0,8835,0.0184,1198
26519,30000,1,0,1,0,0,0,51,0,5,1.0033,742.0,180586,-144.0,8357,0.0464,172229
26520,30000,1,0,0,0,0,0,52,0,1,0.2687,-12033.0,48366,-10179.0,33324,0.1851,15042
26521,60000,1,1,0,0,1,0,57,1,2,0.7952,-4339.0,286282,-224.0,15919,0.0442,270363
26522,70000,1,0,1,0,0,0,52,0,-3,0.2499,-14772.0,104970,10041.0,34783,0.0828,70187
26523,140000,1,0,1,0,0,0,52,0,0,0.4301,19029.0,361244,467.0,13800,0.0164,347444
26524,150000,1,1,0,0,1,0,53,0,-5,0.0816,-2643.0,73470,-4398.0,77806,0.0865,-4336
26525,90000,1,1,0,0,0,0,58,1,9,0.3028,-1392.0,163531,350.0,7950,0.0147,155581
26526,30000,1,1,0,0,0,0,51,0,-4,0.1604,7575.0,28866,3200.0,11940,0.0663,16926
26527,60000,1,0,1,0,1,0,52,0,2,1.0203,-1035.0,367290,2316.0,14520,0.0403,352770
26528,490000,1,1,0,0,0,0,52,0,-6,0.0138,8325.0,40486,4932.0,37477,0.0127,3009
26529,230000,1,1,0,0,0,0,56,1,-12,0.0561,-15474.0,77366,8823.0,80137,0.0581,-2771
26530,70000,1,1,0,0,0,0,53,0,0,1.0105,-24.0,424415,247.0,17059,0.0406,407356
26531,60000,1,0,1,0,0,0,55,1,5,1.0978,8391.0,395190,1672.0,18325,0.0509,376865
26532,30000,1,0,0,1,0,0,59,0,0,0.6228,21071.0,112098,940.0,4959,0.0276,107139
26533,70000,1,1,0,0,0,0,62,0,0,0.6154,27099.0,258449,1236.0,10409,0.0248,248040
26534,450000,1,0,1,0,0,0,56,1,-4,0.0007,-79.0,1886,-47.0,3108,0.0012,-1222
26535,20000,1,0,1,0,1,0,54,1,0,0.8131,1717.0,97575,391.0,6392,0.0533,91183
26536,30000,1,1,0,0,0,0,51,1,10,0.6203,-1403.0,111646,1133.0,6400,0.0356,105246
26537,80000,1,0,1,0,0,0,54,0,0,0.7792,22683.0,373992,801.0,14404,0.03,359588
26538,390000,1,0,0,0,1,0,53,0,-10,0.0011,893.0,2680,504.0,2947,0.0013,-267
26539,30000,1,1,0,0,1,0,50,0,0,0.4338,-2311.0,78086,900.0,5796,0.0322,72290
26540,200000,1,0,1,0,0,0,51,0,-7,0.001,407.0,1221,407.0,1221,0.001,0
26541,140000,1,0,1,0,1,0,59,0,3,0.4548,-1253.0,382042,-667.0,12000,0.0143,370042
26542,30000,1,1,0,0,0,0,51,1,-12,0.2633,-10533.0,47396,-6449.0,46994,0.2611,402
26543,290000,1,1,0,0,0,0,51,0,-12,0.0139,5609.0,24183,3500.0,17324,0.01,6859
26544,200000,1,1,0,0,0,0,51,0,-7,0.008,-618.0,9659,-2106.0,13861,0.0116,-4202
26545,180000,1,0,1,0,0,0,64,0,0,0.7055,-7949.0,761957,164.0,32555,0.0301,729402
26546,200000,1,1,0,0,0,0,50,0,-12,0.0032,-480.0,3863,-505.0,3836,0.0032,27
26547,500000,1,0,0,1,0,0,54,0,0,0.7179,-5092.0,2153610,-619.0,79786,0.0266,2073824
26548,520000,1,0,1,0,0,0,54,0,0,1.0894,209862.0,3398917,19667.0,119000,0.0381,3279917
26549,90000,1,0,1,0,0,0,53,0,-12,0.0107,272.0,5777,272.0,5777,0.0107,0
26550,260000,1,1,0,0,0,0,54,0,-2,0.0878,-15834.0,137025,11709.0,125499,0.0804,11526
26551,50000,1,0,1,0,0,0,51,1,0,0.3188,11026.0,95628,-11467.0,46600,0.1553,49028
26552,80000,1,1,0,0,0,1,59,1,0,0.8748,19213.0,419923,1619.0,14541,0.0303,405382
26553,210000,1,1,0,0,1,0,54,0,0,0.7935,70139.0,999784,4801.0,35598,0.0283,964186
26554,300000,1,0,0,0,0,0,51,0,-4,0.2442,146524.0,439573,5031.0,15094,0.0084,424479
26555,20000,1,0,0,0,0,0,53,0,7,0.4979,-1594.0,59750,-1022.0,7866,0.0656,51884
26556,50000,1,0,1,0,1,0,51,0,0,0.5199,2324.0,155961,-469.0,12939,0.0431,143022
26557,20000,1,0,1,0,0,0,52,1,8,0.3803,-2345.0,45634,333.0,5000,0.0417,40634
26558,150000,1,0,0,0,0,0,53,0,-2,0.1252,-30052.0,112677,27152.0,103561,0.1151,9116
26559,50000,1,0,1,0,0,1,51,1,0,0.9347,-2364.0,280399,960.0,11171,0.0372,269228
26560,50000,1,1,0,0,1,0,51,0,0,0.6542,26328.0,196258,568.0,7843,0.0261,188415
26561,50000,1,0,1,0,1,0,51,0,10,0.6897,-2202.0,206912,667.0,10000,0.0333,196912
26562,200000,1,0,1,0,0,0,51,0,-4,0.0156,-4902.0,18726,3891.0,20158,0.0168,-1432
26563,80000,1,0,1,0,1,0,52,0,-1,0.3634,20665.0,174411,-1078.0,12361,0.0258,162050
26564,50000,1,0,1,0,1,0,56,0,0,0.759,22582.0,227711,-5592.0,27854,0.0928,199857
26565,200000,1,0,1,0,0,0,55,0,13,0.8185,-4152.0,982169,-333.0,35001,0.0292,947168
26566,210000,1,0,1,0,0,0,54,0,0,0.4685,-4200.0,590269,159.0,22522,0.0179,567747
26567,80000,1,0,1,0,0,0,55,0,0,0.7981,13642.0,383103,500.0,13501,0.0281,369602
26568,200000,1,0,1,0,0,0,50,0,-6,0.002,0.0,2340,0.0,2340,0.002,0
26569,200000,1,0,1,0,0,0,51,0,0,0.5048,-3460.0,605733,157.0,25970,0.0216,579763
26570,220000,1,0,1,0,0,0,52,1,2,0.7611,91405.0,1004625,2667.0,34200,0.0259,970425
26571,280000,1,0,0,0,0,0,56,0,-4,0.0071,2.0,11903,-802.0,13854,0.0082,-1951
26572,250000,1,0,1,0,0,0,53,0,-4,0.0043,962.0,6411,971.0,6437,0.0043,-26
26573,90000,1,0,1,0,0,0,55,0,0,0.399,4756.0,215453,496.0,10512,0.0195,204941
